Operado;Operación;Especie;Cantidad;Precio;Importe;mep;Precio_usd;Inversion_usd;Ticker;Empresa;Ratio;tipo
2023-08-04;COBR;;;;145812.4;514.71;;;;;;bonos
2023-08-03;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-201.61;513.99;;;;;;bonos
2023-08-03;CTIN;INDICES GGAL AGOSTO 2023;1.0;;-133.26;513.99;;;;;;bonos
2023-08-03;VTAS;CEDEAR UNITEDHEALTH GROUP INC;-10.0;8875.23;88752.31;513.99;17.27;-172.7;UNH;UnitedHealth Group Inc.;33.0;accion
2023-08-03;VTAS;IRSA ESCRIT. ORD. 1 V;-30.0;423.817;12714.51;513.99;0.82;-24.6;;;;bonos
2023-08-03;VTAS;BONO TESORO $ AJ. CER 4% V.14/10/24;-40000.0;136.756;54702.33;513.99;0.27;-10800.0;;;;bonos
2023-08-03;CCCD;OPERACIONES FINANCIERAS;;;-156000.0;513.99;;;;;;bonos
2023-08-01;CPRA;CEDEAR BANK OF AMERICA;4.0;8799.92;-35199.68;509.45;17.27;69.08;BA.C;Bank Of America Corporation;4.0;accion
2023-08-01;CPRA;CEDEAR TARGET CORPORATION;10.0;3128.68;-31286.83;509.45;6.14;61.4;TGT;Target Corporation;24.0;accion
2023-08-01;CPRA;BONOS REP ARG A LA PAR $ STEP UP 2038;200.0;4407.04;-8814.08;509.45;8.65;1730.0;;;;bonos
2023-08-01;CCTE;OPERACIONES FINANCIERAS;;;66797.07;509.45;;;;;;bonos
2023-08-03;NCIN;;;;315.0;513.99;;;;;;bonos
2023-08-02;CTIN;INDICES GGAL AGOSTO 2023;1.0;;-131.47;512.54;;;;;;bonos
2023-08-02;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-195.81;512.54;;;;;;bonos
2023-08-02;VTAS;CEDEAR UNITEDHEALTH GROUP INC;-4.0;8648.36;34593.45;512.54;16.87;-67.48;UNH;UnitedHealth Group Inc.;33.0;accion
2023-08-02;COTR;BONOS REP ARG AJ CER VT.26/07/24;10000.0;400.39;-40039.0;512.54;0.78;7800.0;;;;bonos
2023-08-02;VTTR;BONOS REP ARG AJ CER VT.26/07/24;-10000.0;399.66;39966.0;512.54;0.78;-7800.0;;;;bonos
2023-08-02;CCCD;OPERACIONES FINANCIERAS;;;-62600.0;512.54;;;;;;bonos
2023-07-31;CPRA;CEDEAR TARGET CORPORATION;1.0;3152.25;-3152.25;509.99;6.18;6.18;TGT;Target Corporation;24.0;accion
2023-07-31;CPRA;HAVANNA HOLDING ACC.ORD;20.0;1297.6;-25952.02;509.99;2.54;50.8;;;;bonos
2023-07-31;CPRA;CEDEAR JD.COM, INC.;6.0;11419.19;-68515.15;509.99;22.39;134.34;JD;Jd.Com, Inc.;4.0;accion
2023-07-31;CPRA;CEDEAR BANK OF AMERICA;10.0;8802.03;-88020.27;509.99;17.26;172.6;BA.C;Bank Of America Corporation;4.0;accion
2023-07-31;CPRA;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;7000.0;540.864;-37860.48;509.99;1.06;7420.0;;;;bonos
2023-07-31;CCTE;OPERACIONES FINANCIERAS;;;263018.43;509.99;;;;;;bonos
2023-08-02;DEIN;;;;-2310.0;512.54;;;;;;bonos
2023-08-02;COBR;;;;149124.21;512.54;;;;;;bonos
2023-08-01;VTAS;CEDEAR BANK OF AMERICA;-4.0;8775.51;35102.04;509.45;17.23;-68.92;BA.C;Bank Of America Corporation;4.0;accion
2023-08-01;VTAS;CEDEAR TARGET CORPORATION;-10.0;3140.74;31407.35;509.45;6.16;-61.6;TGT;Target Corporation;24.0;accion
2023-08-01;CCCD;OPERACIONES FINANCIERAS;;;-66500.0;509.45;;;;;;bonos
2023-07-28;CPRA;BONO TESORO $ AJ. CER 4% V.14/10/24;81500.0;132.612;-108078.65;509.94;0.26;21190.0;;;;bonos
2023-07-28;CPRA;CEDEAR TARGET CORPORATION;15.0;3088.57;-46328.57;509.94;6.06;90.9;TGT;Target Corporation;24.0;accion
2023-07-28;CPRA;CEDEAR UNITEDHEALTH GROUP INC;3.0;8328.11;-24984.33;509.94;16.33;48.99;UNH;UnitedHealth Group Inc.;33.0;accion
2023-07-28;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-21400.0;507.391;108581.59;509.94;1.0;-21400.0;;;;bonos
2023-08-01;DEIN;;;;-1590.0;509.45;;;;;;bonos
2023-07-31;CMIN;INDICES GGAL AGOSTO 2023;1.0;;-148.82;509.99;;;;;;bonos
2023-07-31;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-850.0;4392.96;37340.16;509.99;8.61;-7318.5;;;;bonos
2023-07-31;VTAS;HAVANNA HOLDING ACC.ORD;-20.0;1294.39;25887.75;509.99;2.54;-50.8;;;;bonos
2023-07-31;VTAS;CEDEAR TARGET CORPORATION;-1.0;3240.95;3240.95;509.99;6.35;-6.35;TGT;Target Corporation;24.0;accion
2023-07-31;VTAS;CEDEAR JD.COM, INC.;-6.0;11467.5;68804.97;509.99;22.49;-134.94;JD;Jd.Com, Inc.;4.0;accion
2023-07-31;VTAS;CEDEAR BANK OF AMERICA;-10.0;8775.51;87755.1;509.99;17.21;-172.1;BA.C;Bank Of America Corporation;4.0;accion
2023-07-31;VTAS;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;-7000.0;539.136;37739.52;509.99;1.06;-7420.0;;;;bonos
2023-07-31;CCCD;OPERACIONES FINANCIERAS;;;-261850.0;509.99;;;;;;bonos
2023-07-28;CCTE;OPERACIONES FINANCIERAS;;;76210.03;509.94;;;;;;bonos
2023-07-27;CPRA;BONOS REP ARG AJ CER VT.26/07/24;21849.0;394.63;-86222.8;505.75;0.78;17042.22;;;;bonos
2023-07-27;CPRA;BONOS TESORO $ AJ. CER 1,50% V.25/03/24;15959.0;540.263;-86220.58;505.75;1.07;17076.13;;;;bonos
2023-07-27;VTAS;CEDEAR MASTERCARD INC.;-26.0;6489.89;168737.09;505.75;12.83;-333.58;MA;Mastercard Inc.;33.0;accion
2023-07-27;CPRA;IRSA ESCRIT. ORD. 1 V;280.0;420.667;-117786.89;505.75;0.83;232.4;;;;bonos
2023-07-27;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-23000.0;506.289;116446.39;505.75;1.0;-23000.0;;;;bonos
2023-07-27;CPRA;CEDEAR GOOGLE INC.;33.0;1248.97;-41215.88;505.75;2.47;81.51;GOOGL;Alphabet Inc.;58.0;accion
2023-07-27;CPRA;BONOS REP ARG C/DESCUENTO $ 5,83% 2033;300.0;8423.46;-25270.37;505.75;16.66;4998.0;;;;bonos
2023-07-27;CPRA;CEDEAR DISNEY COMMON STOCK ESVRIT.;1.0;3966.0;-3966.0;505.75;7.84;7.84;DISN;The Walt Disney Co.;12.0;accion
2023-07-27;CCTE;OPERACIONES FINANCIERAS;;;70717.72;505.75;;;;;;bonos
2023-07-31;NCIN;;;;1320.0;509.99;;;;;;bonos
2023-07-28;VTAS;CEDEAR TARGET CORPORATION;-15.0;3171.15;47567.25;509.94;6.22;-93.3;TGT;Target Corporation;24.0;accion
2023-07-28;VTAS;CEDEAR UNITEDHEALTH GROUP INC;-3.0;8277.4;24832.2;509.94;16.23;-48.69;UNH;UnitedHealth Group Inc.;33.0;accion
2023-07-28;CCCD;OPERACIONES FINANCIERAS;;;-75700.0;509.94;;;;;;bonos
2023-07-26;CPRA;CEDEAR MICROSOFT CORP.;16.0;6099.93;-97598.86;502.97;12.13;194.08;MSFT;Microsoft Corp.;30.0;accion
2023-07-26;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-20000.0;503.094;100618.75;502.97;1.0;-20000.0;;;;bonos
2023-07-27;VTAS;BONOS REP ARG C/DESCUENTO $ 5,83% 2033;-300.0;8386.56;25159.68;505.75;16.58;-4974.0;;;;bonos
2023-07-27;VTAS;CEDEAR GOOGLE INC.;-33.0;1242.53;41003.57;505.75;2.46;-81.18;GOOGL;Alphabet Inc.;58.0;accion
2023-07-27;VTAS;CEDEAR DISNEY COMMON STOCK ESVRIT.;-1.0;3927.54;3927.54;505.75;7.77;-7.77;DISN;The Walt Disney Co.;12.0;accion
2023-07-27;CCCD;OPERACIONES FINANCIERAS;;;-70090.0;505.75;;;;;;bonos
2023-07-25;CPRA;CEDEAR DISNEY COMMON STOCK ESVRIT.;12.0;3890.8;-46689.58;495.67;7.85;94.2;DISN;The Walt Disney Co.;12.0;accion
2023-07-25;CCTE;OPERACIONES FINANCIERAS;;;130077.82;495.67;;;;;;bonos
2023-07-25;CPRA;CEDEAR RAYTHEON TECHNOLOGIES;10.0;9166.44;-91664.4;495.67;18.49;184.9;RTX;Raytheon Technologies Corp;5.0;accion
2023-07-26;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-100.0;500.3;500.3;502.97;0.99;-99.0;;;;bonos
2023-07-24;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;23609.0;502.903;-118730.45;495.75;1.01;23845.09;;;;bonos
2023-07-24;CPRA;CEDEAR JD.COM, INC.;9.0;10299.58;-92696.26;495.75;20.78;187.02;JD;Jd.Com, Inc.;4.0;accion
2023-07-24;CCTE;OPERACIONES FINANCIERAS;;;219313.45;495.75;;;;;;bonos
2023-07-25;CCCD;OPERACIONES FINANCIERAS;;;-129500.0;495.67;;;;;;bonos
2023-07-21;CPRA;HAVANNA HOLDING ACC.ORD;15.0;1197.32;-17959.85;494.69;2.42;36.3;;;;bonos
2023-07-21;CPRA;CEDEAR TARGET CORPORATION;15.0;3005.68;-45085.13;494.69;6.08;91.2;TGT;Target Corporation;24.0;accion
2023-07-21;CPRA;CEDEAR AT&T INC SA;4.0;2612.25;-10449.0;494.69;5.28;21.12;T;At &T Inc.;3.0;accion
2023-07-25;COBR;;;;130000.0;495.67;;;;;;bonos
2023-07-24;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-24808.0;501.596;124435.99;495.75;1.01;-25056.08;;;;bonos
2023-07-24;VTAS;CEDEAR JD.COM, INC.;-9.0;10270.34;92433.04;495.75;20.72;-186.48;JD;Jd.Com, Inc.;4.0;accion
2023-07-24;CCCD;OPERACIONES FINANCIERAS;;;-218336.22;495.75;;;;;;bonos
2023-07-21;CCTE;OPERACIONES FINANCIERAS;;;75686.18;494.69;;;;;;bonos
2023-07-20;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;25000.0;500.5;-125124.88;493.71;1.01;25250.0;;;;bonos
2023-07-20;VTAS;CEDEAR PAYPAL HOLDINGS, INC;-21.0;4813.45;101082.4;493.71;9.75;-204.75;PYPL;Paypal Holdings, Inc.;8.0;accion
2023-07-20;VTTR;BONOS REP. ARG. U$S STEP UP V.09/07/30;-200.0;17809.85;35619.69;493.71;36.07;-7214.0;;;;bonos
2023-07-20;COTR;BONOS REP. ARG. U$S STEP UP V.09/07/30;200.0;17842.16;-35684.31;493.71;36.14;7228.0;;;;bonos
2023-07-20;CPRA;BONOS REP ARG A LA PAR $ STEP UP 2038;12.0;4066.5;-487.98;493.71;8.24;98.88;;;;bonos
2023-07-20;VTAS;LT REP ARG A DESC. VTO31/10/23;-30000.0;78.729;23618.65;493.71;0.16;-4800.0;;;;bonos
2023-07-21;VTAS;HAVANNA HOLDING ACC.ORD;-15.0;1191.67;17875.11;494.69;2.41;-36.15;;;;bonos
2023-07-21;VTAS;CEDEAR TARGET CORPORATION;-15.0;3036.53;45547.89;494.69;6.14;-92.1;TGT;Target Corporation;24.0;accion
2023-07-21;VTAS;CEDEAR AT&T INC SA;-4.0;2592.27;10369.06;494.69;5.24;-20.96;T;At &T Inc.;3.0;accion
2023-07-21;CCCD;OPERACIONES FINANCIERAS;;;-75181.3;494.69;;;;;;bonos
2023-07-19;CPRA;BONOS REP ARG A LA PAR $ STEP UP 2038;1988.0;4072.51;-80961.41;490.24;8.31;16520.28;;;;bonos
2023-07-19;CPRA;CEDEAR PAYPAL HOLDINGS, INC;10.0;4904.61;-49046.13;490.24;10.0;100.0;PYPL;Paypal Holdings, Inc.;8.0;accion
2023-07-19;CPRA;HAVANNA HOLDING ACC.ORD;34.0;1193.31;-40572.6;490.24;2.43;82.62;;;;bonos
2023-07-19;CPRA;"FERRUM S.A. ""B""";2500.0;42.117;-105292.22;490.24;0.09;225.0;;;;bonos
2023-07-20;CPRA;LT REP ARG A DESC. VTO31/10/23;30000.0;78.475;-23542.61;493.71;0.16;4800.0;;;;bonos
2023-07-18;CCTE;OPERACIONES FINANCIERAS;;;1004.49;487.52;;;;;;bonos
2023-07-19;VTAS;CEDEAR PAYPAL HOLDINGS, INC;-10.0;4930.74;49307.39;490.24;10.06;-100.6;PYPL;Paypal Holdings, Inc.;8.0;accion
2023-07-19;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-2000.0;4102.93;82058.49;490.24;8.37;-16740.0;;;;bonos
2023-07-19;RTA;CEDEAR U.S.BANCO;;;-2.9;490.24;;;USB;U.S. Bancorp;5.0;accion
2023-07-17;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;4050.0;494.29;-20018.73;487.68;1.01;4090.5;;;;bonos
2023-07-17;CPRA;CEDEAR AT&T INC SA;55.0;2422.22;-133222.23;487.68;4.97;273.35;T;At &T Inc.;3.0;accion
2023-07-19;COBR;;;;164911.87;490.24;;;;;;bonos
2023-07-18;CCCD;OPERACIONES FINANCIERAS;;;-1000.0;487.52;;;;;;bonos
2023-07-18;RTA;ON CENT.TERM/GEN.MED 21 U$S V17/04/25;;;3164.75;487.52;;;;;;bonos
2023-07-14;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;16058.0;492.737;-79123.73;485.31;1.02;16379.16;;;;bonos
2023-07-13;CPRA;CEDEAR GOOGLE INC.;100.0;1138.16;-113815.87;487.74;2.33;233.0;GOOGL;Alphabet Inc.;58.0;accion
2023-07-17;COBR;;;;154520.21;487.68;;;;;;bonos
2023-07-12;CPRA;CEDEAR UNITEDHEALTH GROUP INC;14.0;7104.72;-99466.05;484.85;14.65;205.1;UNH;UnitedHealth Group Inc.;33.0;accion
2023-07-12;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;18550.0;488.981;-90706.0;484.85;1.01;18735.5;;;;bonos
2023-07-12;VTAS;CEDEAR MERCK;-10.0;11065.27;110652.7;484.85;22.82;-228.2;MRK;Merck & Co. Inc.;5.0;accion
2023-07-11;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;1319.0;14671.44;-193516.25;484.06;30.31;39978.89;;;;bonos
2023-07-11;CPRA;IRSA ESCRIT. ORD. 1 V;1.0;412.45;-412.45;484.06;0.85;0.85;;;;bonos
2023-07-13;COBR;;;;193082.89;487.74;;;;;;bonos
2023-07-12;COBR;;;;75380.0;484.85;;;;;;bonos
2023-07-11;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-194.53;484.06;;;;;;bonos
2023-07-11;CTIN;INDICES GGAL AGOSTO 2023;1.0;;-127.49;484.06;;;;;;bonos
2023-07-11;RTA;BONO REP. ARGENTINA USD STEP UP 2030;;;-0.57;484.06;;;;;;bonos
2023-07-07;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;39900.0;486.778;-194224.26;484.47;1.0;39900.0;;;;bonos
2023-07-11;NCIN;;;;1630.0;484.06;;;;;;bonos
2023-07-11;COBR;;;;196807.63;484.06;;;;;;bonos
2023-07-10;CTIN;INDICES GGAL AGOSTO 2023;1.0;;-129.36;484.21;;;;;;bonos
2023-07-10;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-191.7;484.21;;;;;;bonos
2023-07-10;VTAS;BONOS DEL TESORO BONCER 2.25% $ 2028;-26.0;381.385;99.16;484.21;0.79;-20.54;;;;bonos
2023-07-06;VTAS;BONOS DEL TESORO BONCER 2.25% $ 2028;-50.0;392.96;196.48;482.16;0.81;-40.5;;;;bonos
2023-07-06;COTR;BONOS DEL TESORO BONCER 2.25% $ 2028;650.0;392.834;-2553.42;482.16;0.81;526.5;;;;bonos
2023-07-06;VTTR;BONOS DEL TESORO BONCER 2.25% $ 2028;-650.0;393.265;2556.22;482.16;0.82;-533.0;;;;bonos
2023-07-10;DEIN;;;;-1150.0;484.21;;;;;;bonos
2023-07-07;CTIN;INDICES GGAL AGOSTO 2023;1.0;;-130.91;484.47;;;;;;bonos
2023-07-07;VTIN;INDICES GGAL AGOSTO 2023;-1.0;;-198.27;484.47;;;;;;bonos
2023-07-07;COBR;;;;195385.96;484.47;;;;;;bonos
2023-07-05;CPRA;BONO REP. ARGENTINA USD STEP UP 2030;1340.0;14605.33;-195711.44;483.4;30.21;40481.4;;;;bonos
2023-07-05;CPRA;BONO DEL TESORO BONCER 2% $ 2026;23700.0;404.346;-95829.99;483.4;0.84;19908.0;;;;bonos
2023-07-05;VTAS;BONOS DEL TESORO BONCER 2.25% $ 2028;-23700.0;390.374;92518.73;483.4;0.81;-19197.0;;;;bonos
2023-07-07;NCIN;;;;940.0;484.47;;;;;;bonos
2023-07-06;VTIN;INDICES GGAL AGOSTO 2023;-3.0;;-594.86;482.16;;;;;;bonos
2023-07-06;CTIN;INDICES GGAL AGOSTO 2023;3.0;;-405.34;482.16;;;;;;bonos
2023-07-06;VTAS;BONOS DEL TESORO BONCER 2.25% $ 2028;-1500.0;391.373;5870.59;482.16;0.81;-1215.0;;;;bonos
2023-07-04;CPRA;BONOS DEL TESORO BONCER 2.25% $ 2028;2200.0;387.669;-8528.72;483.41;0.8;1760.0;;;;bonos
2023-07-06;DEIN;;;;-6465.0;482.16;;;;;;bonos
2023-07-05;COBR;;;;199547.28;483.4;;;;;;bonos
2023-07-04;RTA;CEDEAR BANK OF AMERICA;;;-1.22;483.41;;;BA.C;Bank Of America Corporation;4.0;accion
2023-07-04;RTA;AMERICAN INTERNACIONAL GROUP INC.;;;-0.62;483.41;;;;;;bonos
2023-06-30;CPRA;BONOS REP ARG A LA PAR $ STEP UP 2038;150.0;3625.79;-5438.69;482.52;7.51;1126.5;;;;bonos
2023-06-30;CPRA;CEDEAR FIRST SOL;5.0;32697.25;-163486.23;482.52;67.76;338.8;FSLR;First Solar Inc.;18.0;accion
2023-06-30;VTAS;CEDEAR TENARIS S.A. (ADS);-6.0;15329.72;91978.31;482.52;31.77;-190.62;TEN;Tenaris;1.0;accion
2023-06-30;VTAS;CEDEAR FEDEX;-6.0;12658.17;75949.04;482.52;26.23;-157.38;FDX;Fedex Corp;10.0;accion
2023-06-30;RTA;BONOS REP ARG C/DESCUENTO $ 5,83% 2033;;;9256.68;482.52;;;;;;bonos
2023-06-27;CPRA;CEDEAR SONY CORPORATION;9.0;11509.55;-103585.98;479.77;23.99;215.91;SONY;Sony Group Corporation;8.0;accion
2023-06-27;VTAS;BONOS DEL TESORO BONCER 2.25% $ 2028;-26000.0;365.921;95139.53;479.77;0.76;-19760.0;;;;bonos
2023-06-26;CPRA;CEDEAR DISNEY COMMON STOCK ESVRIT.;12.0;3808.57;-45702.83;478.81;7.95;95.4;DISN;The Walt Disney Co.;12.0;accion
2023-06-26;CPRA;CEDEAR PAN AMERICAN SILVER CORP;18.0;2502.95;-45053.03;478.81;5.23;94.14;PAAS;Pan American Silver Corp.;3.0;accion
2023-06-26;CPRA;CEDEAR PFIZER INC;10.0;9406.61;-94066.06;478.81;19.65;196.5;PFE;Pfizer Inc.;4.0;accion
2023-06-26;VTAS;BONO DEL TESORO BONCER 2% $ 2026;-49704.0;388.328;193014.39;478.81;0.81;-40260.24;;;;bonos
2023-06-22;CPRA;CEDEAR FEDEX;2.0;11972.23;-23944.45;480.58;24.91;49.82;FDX;Fedex Corp;10.0;accion
2023-06-22;CPRA;CEDEAR MERCK;10.0;11666.38;-116663.77;480.58;24.28;242.8;MRK;Merck & Co. Inc.;5.0;accion
2023-06-22;CPRA;CEDEAR MOTOROLA INC;14.0;7290.23;-102063.25;480.58;15.17;212.38;MSI;Motorola Solutions, Inc.;20.0;accion
2023-06-22;VTAS;BANCO MACRO S.A. B 1 V. ESCRIT;-70.0;1294.39;90607.13;480.58;2.69;-188.3;;;;bonos
2023-06-22;VTAS;Y.P.F. S.A.;-15.0;7492.08;112381.12;480.58;15.59;-233.85;;;;bonos
2023-06-22;CPRA;ON CENT.TERM/GEN.MED 21 U$S V17/04/25;890.0;26469.28;-235576.62;480.58;55.08;49021.2;;;;bonos
2023-06-22;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-50000.0;467.75;233875.19;480.58;0.97;-48500.0;;;;bonos
2023-06-22;COBR;;;;40400.0;480.58;;;;;;bonos
2023-06-15;CPRA;CEDEAR PAYPAL HOLDINGS, INC;21.0;4188.6;-87960.61;474.59;8.83;185.43;PYPL;Paypal Holdings, Inc.;8.0;accion
2023-06-15;VTAS;BONO DEL TESORO BONCER 2% $ 2026;-15000.0;362.569;54385.34;474.59;0.76;-11400.0;;;;bonos
2023-06-15;VTAS;BONO NACION MONEDA DUAL 30/04/2024;-10.0;26707.2;2670.72;474.59;56.27;-562.7;;;;bonos
2023-06-13;CPRA;CEDEAR FEDEX;4.0;11485.38;-45941.5;473.19;24.27;97.08;FDX;Fedex Corp;10.0;accion
2023-06-13;VTAS;BONO DEL TESORO BONCER 2% $ 2026;-700.0;356.829;2497.8;473.19;0.75;-525.0;;;;bonos
2023-06-15;COBR;;;;31680.82;474.59;;;;;;bonos
2023-06-13;COBR;;;;44168.1;473.19;;;;;;bonos
2023-06-12;RTA;BANCO MACRO S.A. B 1 V. ESCRIT;;;-0.63;474.49;;;;;;bonos
2023-06-12;NOCR;;;;219.91;474.49;;;;;;bonos
2023-06-07;CPRA;CEDEAR TARGET CORPORATION;30.0;2738.6;-82158.01;472.76;5.79;173.7;TGT;Target Corporation;24.0;accion
2023-06-07;CPRA;CEDEAR TENARIS S.A. (ADS);6.0;13730.11;-82380.63;472.76;29.04;174.24;TEN;Tenaris;1.0;accion
2023-06-07;CPRA;CEDEAR DE EXXON MOBIL CORP;10.0;10741.81;-107418.12;472.76;22.72;227.2;XOM;Exxon Mobil Corporation;10.0;accion
2023-06-07;CPRA;CEDEAR PAN AMERICAN SILVER CORP;33.0;2544.06;-83954.0;472.76;5.38;177.54;PAAS;Pan American Silver Corp.;3.0;accion
2023-06-07;CPRA;CEDEAR DISNEY COMMON STOCK ESVRIT.;22.0;3842.16;-84527.58;472.76;8.13;178.86;DISN;The Walt Disney Co.;12.0;accion
2023-06-07;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-67000.0;336.461;225428.73;472.76;0.71;-47570.0;;;;bonos
2023-06-07;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-48994.0;449.779;220364.82;472.76;0.95;-46544.3;;;;bonos
2023-06-07;CPRA;BONO PCIA BS AS REGS NEW U$S 2037;1352.0;17427.84;-235624.39;472.76;36.86;49834.72;;;;bonos
2023-06-07;VTAS;BONO NACION MONEDA DUAL 30/04/2024;-10.0;26257.9;2625.79;472.76;55.54;-555.4;;;;bonos
2023-06-06;CPRA;CEDEAR MASTERCARD INC.;26.0;5700.32;-148208.33;471.8;12.08;314.08;MA;Mastercard Inc.;33.0;accion
2023-06-06;VTAS;BANCO MACRO S.A. B 1 V. ESCRIT;-59.0;1039.1;61306.91;471.8;2.2;-129.8;;;;bonos
2023-06-06;VTAS;Y.P.F. S.A.;-14.0;6127.9;85790.58;471.8;12.99;-181.86;;;;bonos
2023-06-07;COBR;;;;227204.0;472.76;;;;;;bonos
2023-06-02;CPRA;CEDEAR U.S.BANCO;37.0;3179.31;-117634.47;469.09;6.78;250.86;USB;U.S. Bancorp;5.0;accion
2023-06-02;VTAS;LT REP ARG A DESC V30/06/23;-53200.0;94.078;50049.35;469.09;0.2;-10640.0;;;;bonos
2023-05-31;CPRA;CEDEAR AT&T INC SA;55.0;2588.18;-142350.05;466.98;5.54;304.7;T;At &T Inc.;3.0;accion
2023-06-01;COBR;;;;67112.0;467.03;;;;;;bonos
2023-06-01;RTA;BANCO MACRO S.A. B 1 V. ESCRIT;;;0.21;467.03;;;;;;bonos
2023-05-30;COBR;;;;144060.0;462.32;;;;;;bonos
2023-05-23;CPRA;AMERICAN INTERNACIONAL GROUP INC.;10.0;5600.54;-56005.44;466.09;12.02;120.2;;;;bonos
2023-05-23;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-90.0;2894.87;2605.38;466.09;6.21;-558.9;;;;bonos
2023-05-23;CPRA;CEDEAR BANK OF AMERICA;14.0;7159.87;-100238.19;466.09;15.36;215.04;BA.C;Bank Of America Corporation;4.0;accion
2023-05-22;CPRA;CEDEAR PFIZER INC;16.0;9573.57;-153177.11;464.27;20.62;329.92;PFE;Pfizer Inc.;4.0;accion
2023-05-23;COBR;;;;146912.15;466.09;;;;;;bonos
2023-05-18;VTAS;CEDEAR NETFLIX, INC.;-10.0;11112.99;111129.86;473.5;23.47;-234.7;NFLX;Netflix, Inc.;48.0;accion
2023-05-19;RTA;LT. AJUST.CER A DESC.VT.19/05/23;;;46899.6;465.42;;;;;;bonos
2023-05-11;CPRA;CEDEAR JD.COM, INC.;11.0;8608.39;-94692.29;435.43;19.77;217.47;JD;Jd.Com, Inc.;4.0;accion
2023-05-11;CPRA;CEDEAR ALIBABA GROUP HOLDING LIMITED;23.0;4451.05;-102374.12;435.43;10.22;235.06;BABA;Alibaba Group Holding Limited;9.0;accion
2023-05-11;VTAS;BONOS REP ARG A LA PAR $ STEP UP 2038;-700.0;2645.76;18520.31;435.43;6.08;-4256.0;;;;bonos
2023-05-11;VTAS;BONOS REP ARG AJ CER VT.26/07/24;-7000.0;297.523;20826.62;435.43;0.68;-4760.0;;;;bonos
2023-05-11;VTAS;BONO TESORO $ AJ. CER 1,45% V.13/08/23;-15000.0;416.882;62532.29;435.43;0.96;-14400.0;;;;bonos
2023-05-11;VTAS;BONO DEL TESORO BONCER 2% $ 2026;-12000.0;309.504;37140.48;435.43;0.71;-8520.0;;;;bonos
2023-05-11;VTAS;BONOS REP ARG C/DESCUENTO $ 5,83% 2033;-900.0;5976.42;53787.8;435.43;13.73;-12357.0;;;;bonos
2023-05-09;CPRA;BANCO MACRO S.A. B 1 V. ESCRIT;129.0;836.321;-107885.41;430.51;1.94;250.26;;;;bonos
2023-05-09;VTAS;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;-51000.0;89.457;45622.89;430.51;0.21;-10710.0;;;;bonos
2023-05-09;VTAS;BONOS REP ARG CUASI PAR $ 3,31% 2045;-1500.0;3557.97;53369.47;430.51;8.26;-12390.0;;;;bonos
2023-05-10;RTA;BONO DEL TESORO BONCER 2% $ 2026;;;3134.29;432.43;;;;;;bonos
2023-05-10;RTA;BONOS DEL TESORO BONCER 2.25% $ 2028;;;3074.91;432.43;;;;;;bonos
2023-05-08;CPRA;CEDEAR NETFLIX, INC.;10.0;9495.35;-94953.53;430.43;22.06;220.6;NFLX;Netflix, Inc.;48.0;accion
2023-04-28;RESC;LT. REP ARG A DESC. V28/04/23 $ CG;;;45000.0;436.05;;;;;;bonos
2023-04-21;RESC;LT REP ARG. AJUST. A DES.V.21/04/23;;;49723.2;437.75;;;;;;bonos
2023-04-11;CPRA;LT REP ARG A DESC V30/06/23;53200.0;83.786;-44574.33;387.0;0.22;11704.0;;;;bonos
2023-04-12;RTA;T.D. PCIA. BUENOS AIRES $ V. 12/04/25;;;9226.94;386.34;;;;;;bonos
2023-03-30;CPRA;BONO TESORO $ AJ. CER 1,45% V.13/08/23;66819.0;376.602;-251641.42;391.82;0.96;64146.24;;;;bonos
2023-03-31;RESC;LETRA A DESC V31/03/23 $ CG;;;42000.0;397.37;;;;;;bonos
2023-03-31;RTA;BONOS REP ARG A LA PAR $ STEP UP 2038;;;3052.34;397.37;;;;;;bonos
